x,y,z
-3.5934188181099977,100.61345946264395,121.36176066491124
-5.1163578692639895,143.25479192161734,165.4163853572992
-3.5607902684118224,99.69988065968413,110.92628068710931
-5.616201065085552,157.25008600395932,169.59968104430814
-5.936068695939749,166.2061778316544,174.75951742501232
-5.995951473046127,167.88285780464793,173.02236138768106
-4.16330835986349,116.57000703189101,118.36828728789055
-1.8165983322315626,50.86360703037094,51.143777997503065
-2.110034946944407,59.079647084058465,59.11565874611495
-5.211144523652121,145.90875843418092,145.99769628603264
-5.007569682132529,140.2087913271966,140.98110054708954
-3.2921637949177507,92.1785089049427,93.60051098602595
-1.720017537486522,48.15940571991501,49.63373991633585
-3.147731638171964,88.13449965263752,92.67009703688905
-3.038215900396897,85.06812809927969,91.74893164962033
-2.8725424414923233,80.42937578977333,89.48587957490999
-2.866302387130618,80.25465820511495,92.67009703688905
-2.6762031805787383,74.9320003741115,90.38432376855465
-2.493445093668415,69.81488926083095,88.59636615526945
-2.572696408585277,72.03387607098595,96.93114128152826
-2.242415786667601,62.78622706410259,90.38432376855465
-2.0749725976569193,58.09792342832351,90.38432376855465
1.877700608431908,52.57443220849259,81.7912968704094
1.999043389569336,55.971953513141514,80.57479171547001
3.649552418898005,102.18516486445039,137.50370232182792
4.45080654569009,124.61977482390762,158.14476420978195
3.9118838708104438,109.53027998705971,132.11738962504955
4.470846803845998,125.18088940688597,144.54644039292478
2.448210882465286,68.54835988989488,76.26703822988866
4.418920644847977,123.7269897203067,133.443857020263
4.764854867258029,133.41292966356704,140.27865576619772
4.377157263085183,122.5576413836094,126.30957559092495
3.2431985091151834,90.80751179952749,92.20836404036902
1.7806628880862734,49.857437269539716,50.132065972340826
2.6951652234483188,75.46292560942568,75.50892360550333
4.288746546241809,120.0821970990874,120.15539251771914
4.599905243364029,128.79444427761746,129.50388008292632
2.564580806546436,71.80664433483689,72.91437756780816
1.677592092451237,46.971520029349335,48.40948873352915
3.530950430821081,98.8643840360573,103.95216513649906
3.3074763556377182,92.6072509428881,99.8801375657662
2.9305130372473456,82.05251589151382,91.29178840176955
2.9095773563278384,81.46633003616574,94.06921515254237
2.6232632718433857,73.44971633456223,88.59636615526945
2.582170504263486,72.29914477182894,91.74893164962033
2.572696408585277,72.03387607098595,96.93114128152826
2.333837155629419,65.34596770822189,94.06921515254237
2.0749725976569193,58.09792342832351,90.38432376855465
5.322883681076314,49.51007198824051,77.02399866168003
5.153783035897854,47.93720554635153,69.00831773563299
10.040247740262052,93.38798632166024,125.66593094645857
11.360672155330985,105.6697327888072,134.09681569084847
11.256787955596883,104.70346816319432,126.29520256905222
16.107823512681126,149.82470958776565,173.002672823508
10.558220595924798,98.20583974629709,109.26400786772557
13.636877752516371,126.84154673945454,136.8030149734643
13.507354741076423,125.63680622571314,132.1023557202805
13.507995118632712,125.6427626096605,129.48914357468988
11.861196706126348,110.32529320051798,112.02723867990339
5.279904224119567,49.11030446833225,49.380817754793235
5.4671735479625365,50.852164381149244,50.88316102803052
13.843720883945142,128.7654697370055,128.8439579949688
13.571377212315344,126.23230245479157,126.92762526665892
6.352810358815374,59.08979362272858,60.00134893535518
5.1000826279335705,47.43771857210828,48.889959305679575
10.109992919969773,94.03671153811356,98.87604987391721
10.105478701182566,93.99472315164556,101.37657454741073
9.412322733984984,87.54742805913068,97.40543834220081
8.084875438590993,75.2003592345378,86.8338952944339
8.176721866893295,76.05465618137437,91.73849135326726
6.428412255453596,59.79299428787049,75.87839888503832
5.738293057040789,53.37394528340755,71.82172768157307
5.4995485941998865,51.15329643021737,73.63806239953274
5.2437149224805,48.773694646155555,75.87839888503832
8.121560224152041,45.01478194642668,70.0305688349819
10.506016518480163,58.230934654470126,83.8267227903608
15.47303558034122,85.76127043016338,115.40317242345134
18.404674106415843,102.01025034963092,129.45286581779555
12.047213643055837,66.77321601229596,80.54305163335977
21.369232763017497,118.44169428542322,136.76468815792893
20.576853748523682,114.04983267608723,126.89206514628528
20.911093385933412,115.90239843692572,125.00476347388444
22.32397945162786,123.73349940853993,130.10110050088772
30.12660959391786,166.98057075565566,172.0924520574037
30.577191980358243,169.47798102101288,172.0924520574037
21.230631860898345,117.67348113249757,118.32165956378755
8.095423028671895,44.8699132115091,44.897263411295796
8.857006527228334,49.09108675148542,49.12100994353775
12.133922444507554,67.25381058802512,67.62426337845574
11.95553523745163,66.26507677259706,67.28732239354702
8.5136760780993,47.18813400883975,48.63273405309968
16.62581175078381,92.15067917839785,96.89295809398517
16.127724379379217,89.389966483395,96.41018449912623
15.324637687812357,84.93875621009632,94.50302498090217
14.116822427021576,78.24428629354281,90.34871950825418
13.581565567190312,75.27755697483619,90.80114034257277
14.408951708709562,79.86345004440004,101.34817282488262
16.428848904696196,91.05898751774684,122.53195392869861
17.928884917836438,99.373128172949,143.05323652443423
13.721957424525383,76.05569672515145,118.32165956378755
16.04713743345734,62.87206365884644,97.81156747795202
20.55216511705948,80.52258784004775,115.91681791272772
23.344865525241005,91.46427999987154,123.07732875770901
27.491939673952437,107.71235607929268,136.688941853006
18.45059463161334,72.28871598019569,87.19594668961314
23.772640609883105,93.1402862324356,107.54913865739097
38.48351772943627,150.77693367646168,167.75470898733013
39.897872482629964,156.31832088322827,168.5947399895845
40.31645150295365,157.9582972915551,166.087182607068
41.96210797334102,164.40591567806354,169.43897744356238
42.58970553594608,166.86481864888086,169.43897744356238
43.00981033428224,168.51077299643376,169.43897744356238
8.190517173758343,32.09012942543629,32.10968978087602
9.804064482928565,38.41194536048271,38.435359142783845
11.447292475095441,44.85004906327225,45.097095671950186
11.738834928400454,45.9923011166031,46.70180649566125
13.368644736274168,52.37783289243282,53.98130845475266
22.361698602649977,87.61227003231575,92.12099231874241
22.463639981195293,88.01167240971478,94.9236464550355
21.77581692547895,85.31680828679293,94.9236464550355
19.564767365006997,76.65400164633739,88.51241696994981
19.107130678294304,74.86099881209762,90.29868041008169
19.87013516375873,77.85042086827612,98.7936021329088
21.551751041667373,84.43892682231409,113.62378358494354
22.040822318970214,86.35508916639596,124.313033339448
18.734663679192476,73.40168751901147,114.19275420508869
18.636179322955172,55.99275814762448,87.10926798189189
26.773849054312358,80.44254290537675,115.80158870355818
28.642636767880827,86.05735142711072,115.80158870355818
34.931087590954924,104.95112251386497,133.18488616240847
21.003538741199936,63.10553491678794,76.11902886656952
46.87946349182889,140.85024703293797,162.639856079784
48.41086995693856,145.45138712397446,161.8294955589419
50.69398867130325,152.31106108291044,164.27277107200652
53.58123680699517,160.98585347315358,169.27054356377784
50.4663287080555,151.627052357671,156.26890673796635
41.944692518186855,126.02363301228898,127.96775068720112
42.570544594277905,127.90401757639272,128.60854866250043
37.195447640679305,111.75443570516859,111.82255498432072
34.167379685622265,102.65654746724864,102.71912118049403
29.563118052454886,88.82295509798143,89.3122167663188
31.868781864142413,95.75036623415409,97.22746997196633
33.338782389430115,100.16701100146055,103.23348674934643
30.470650670122023,91.54965425082364,96.26100308681535
27.561430147033573,82.80884540129992,89.3122167663188
26.717515842872952,80.27328869134797,89.3122167663188
26.792974320167296,80.50000513338856,92.95339926705626
26.16626367412148,78.61704097939153,94.82928588760913
25.24687017653357,75.85470558538034,96.26100308681535
25.790376120982348,77.48767961787593,104.26995783506675
24.965518918495757,75.00938033534713,107.98024399502232
22.98621793950043,69.0625325884095,107.44222749111235
21.057885970032878,50.838233903759495,79.09025179958148
29.506805558879403,71.2357301625525,102.54786121051605
35.05739963849813,84.63604966879583,113.88903853892256
39.07791597908916,94.34243474599334,119.72226814696172
47.52073960856686,114.72521405700243,138.3836123415089
46.288104460863146,111.74936956595838,129.03705720135406
48.03955232963718,115.9777387645421,129.03705720135406
61.7381862243865,149.04916649922967,160.75470443655496
64.92931724997615,156.75323830051778,164.82010860001355
64.60886688923546,155.97960269355025,160.75470443655496
46.92413786792221,113.28489004340273,115.0324920746216
46.68219724785582,112.70079371714948,113.32158119597375
43.96138709521897,106.13217694601119,106.19686920939017
41.81945586735817,100.96109752603918,101.02263778743898
42.24402301708386,101.98609329704506,102.54786121051605
39.20139017243768,94.64052781817838,96.10051050949149
39.998088269799474,96.5639271699461,99.52009944489738
38.237979570755456,92.31464887746316,97.06536603847208
35.28516571807638,85.18592562716216,91.87598037604312
33.02945299685818,79.7401533827797,88.71904938746988
31.195691894914948,75.3130624603161,86.9640337699172
30.46599790918256,73.55142534357888,88.71904938746988
30.593956783153228,73.86034539254487,93.73012367469147
29.28767291427052,70.70669715997904,95.14524590083398
30.556759875181935,73.77054411284224,106.19686920939017
28.416646572731228,68.60385355305066,106.72864958692325
25.76354338835101,51.469003025515505,80.0715543515451
33.49450042530026,66.91348770400052,96.32574881345957
33.24575311704272,66.41655388677238,89.3722886977065
49.019482640879,97.9284511575909,124.27298829282823
53.40671912606072,106.69303313009894,128.69505154184716
55.23491825009766,110.34530971441565,127.415788534861
53.98979265356607,107.85786564940372,120.0028706170388
57.10364593045976,114.07855204000002,123.03768176949274
55.44239626326011,110.7597979828273,116.45974354320474
57.41795073506673,114.70645305095199,118.21803388869532
56.55606997765259,112.98463464102629,114.7276047486861
57.687366729120136,115.24467764234599,115.87947754500738
56.8230474225696,113.51798763184163,113.58718187401635
54.87056279558377,109.61742024253432,109.68423691609472
62.175634956092935,124.2110953229915,124.89528476092113
40.67292082604692,81.25414480055139,82.50762095649762
44.72832567860126,89.35581162019335,92.09131731739328
45.628821923899466,91.15477394750563,95.84580136478074
43.60352371738336,87.10874355690801,93.94980631711739
39.21718343818982,78.34595197588541,87.16785819674607
36.307173189866646,72.53249207956743,83.75330765426531
37.83677693355405,75.58825108464605,91.17590515431986
43.04937978866665,86.00170501357677,109.13773018952766
40.80163006318185,81.51127310063237,109.68423691609472
37.38506372254061,74.68584304729399,107.51449377619265
33.23838709089737,66.40183844114263,103.30292221022124
35.33157650001123,59.54819399588559,92.64054424590536
43.26127511846536,72.91298771406183,104.96236828742795
44.46794844416569,74.94672706018018,100.85076890905431
30.079367176364403,50.69606763488325,64.33423326121829
33.100493817164725,55.78790482738608,67.29237211222076
58.12971431556919,97.97240451435339,113.12878823903365
64.37669190131746,108.50112329835582,120.71856032548841
59.202549280488974,99.78057134258967,107.61681283720219
70.89721934867136,119.49088576735868,125.64015252514767
64.15991391602267,108.1357635040549,111.44619168743627
66.10267214817921,111.41010774667664,113.12878823903365
68.78562876409907,115.93198978178167,116.57057559185446
63.4951576014985,107.01537653300473,107.08060714565667
88.29059982957335,148.8058639744781,148.896567740495
90.53349012459736,152.58605381116809,153.42654045305378
65.44559402334855,110.30266167367571,112.00425802528015
59.5284066820724,100.32977468098242,103.4012332158248
49.481121521588875,83.39597933029192,87.68772191915731
45.43258610193619,76.5725370599303,82.58614155410164
42.74112795381827,72.03632645704701,80.14775660081469
43.29217778719207,72.96507138240105,84.252807208139
39.22750665958339,66.11443382774114,79.74841673819513
45.532413677290556,76.74078745836181,97.38545712367446
44.46794844416569,74.94672706018018,100.85076890905431
43.477905772328626,73.27809919448785,105.48796690676768
40.83877846174935,68.83008751094002,107.08060714565667
33.824799644047886,48.71697411701633,75.7901574063843
32.10237657509639,46.23621322702752,66.55964311849696
54.922924968731806,79.10405212417493,106.44500158277856
60.91665564674062,87.73666563194791,111.3394268166742
37.36746363251086,53.81938038837488,64.91790260181688
64.64715741005531,93.10960973684715,107.5137164914194
63.8242880803114,91.92445256634859,102.27532430243889
67.50534442108172,97.22618172258152,104.86181488568843
70.28886415504094,101.23521238234949,106.44500158277856
71.71075885175327,103.28313011921172,106.44500158277856
75.37316728330973,108.55800117960763,110.23268333089769
81.22328824515388,116.9837773698216,117.62815671997075
75.35164927084595,108.52700934913771,108.59316136895465
99.1754806593372,142.83985049927068,142.92691771578708
101.18818561430896,145.73869679631903,146.5414662814957
97.72831571142827,140.755536680645,142.92691771578708
69.59347340794359,100.2336592797721,103.30217537334701
70.28886415504094,101.23521238234949,106.44500158277856
63.57795376595203,91.56966369714414,98.76106367267221
57.468605582116155,82.77052932012364,92.09065153572809
59.08837091026871,85.10343495142526,98.26898215633435
54.62110625154542,78.6693505209745,94.89238259554453
